18.05,0,0
18.1,0,0
18.15,0,0
18.2,0,0
18.25,0,0
18.3,0,0
18.35,0,0
18.4,0,0
18.45,0,0
18.5,0,0
18.55,0,0
18.6,0,0
18.65,0,0
18.7,0,0
18.75,0,0
18.8,0,0
18.85,0,0
18.9,0,0
18.95,0,0
19,0,0
19.05,0,0
19.1,0,0
19.15,0,0
19.2,0,0
19.25,0,0
19.3,0,0
19.35,0,0
19.4,0,0
19.45,0,0
19.5,0,0
19.55,0,0
19.6,0,0
19.65,0,0
19.7,0,0
19.75,0,0
19.8,0,0
19.85,0,0
19.9,0,0
19.95,0,0
20,0,0
20.05,0,0
20.1,0,0
20.15,0,0
20.2,0,0
20.25,0,0
20.3,0,0
20.35,0,0
20.4,0,0
20.45,0,0
20.5,0,0
20.55,0,0
20.6,0,0
20.65,0,0
20.7,0,0
20.75,0,0
20.8,0,0
20.85,0,0
20.9,0,0
20.95,0,0
21,0,0
21.05,0,0
21.1,0,0
21.15,0,0
21.2,0,0
21.25,0,0
21.3,0,0
21.35,0,0
21.4,0,0
21.45,0,0
21.5,0,0
21.55,0,0
21.6,0,0
21.65,0,0
21.7,0,0
21.75,0,0
21.8,0,0
21.85,0,0
21.9,0,0
21.95,0,0
22,0,0
22.05,0,0
22.1,0,0
22.15,0,0
22.2,0,0
22.25,0,0
22.3,0,0
22.35,0,0
22.4,0,0
22.45,0,0
22.5,0,0
22.55,0,0
22.6,0,0
22.65,0,0
22.7,0,0
22.75,0,0
22.8,0,0
22.85,0,0
22.9,0,0
22.95,0,0
23,0,0
23.05,0,0
23.1,0,0
23.15,0,0
23.2,0,0
23.25,0,0
23.3,0,0
23.35,0,0
23.4,0,0
23.45,0,0
23.5,0,0
23.55,0,0
23.6,0,0
23.65,0,0
23.7,0,0
23.75,0,0
23.8,0,0
23.85,0,0
23.9,0,0
23.95,0,0
24,0,0
24.05,0,0
24.1,0,0
24.15,0,0
24.2,0,0
24.25,0,0
24.3,0,0
24.35,0,0
24.4,0,0
24.45,0,0
24.5,0,0
24.55,0,0
24.6,0,0
24.65,0,0
24.7,0,0
24.75,0,0
24.8,0,0
24.85,0,0
24.9,0,0
24.95,0,0
25,0,0
25.05,0,0
25.1,0,0
25.15,0,0
25.2,0,0
25.25,0,0
25.3,0,0
25.35,0,0
25.4,0,0
25.45,0,0
25.5,0,0
25.55,0,0
25.6,0,0
25.65,0,0
25.7,0,0
25.75,0,0
25.8,0,0
25.85,0,0
25.9,0,0
25.95,0,0
26,0,0
26.05,0,0
26.1,0,0
26.15,0,0
26.2,0,0
26.25,0,0
26.3,0,0
26.35,0,0
26.4,0,0
26.45,0,0
26.5,0,0
26.55,0,0
26.6,0,0
26.65,0,0
26.7,0,0
26.75,0,0
26.8,0,0
26.85,0,0
26.9,0,0
26.95,0,0
27,0,0
27.05,0,0
27.1,0,0
27.15,0,0
27.2,0,0
27.25,0,0
27.3,0,0
27.35,0,0
27.4,0,0
27.45,0,0
27.5,0,0
27.55,0,0
27.6,0,0
27.65,0,0
27.7,0,0
27.75,0,0
27.8,0,0
27.85,0,0
27.9,0,0
27.95,0,0
28,0,0
28.05,0,0
28.1,0,0
28.15,0,0
28.2,0,0
28.25,0,0
28.3,0,0
28.35,0,0
28.4,0,0
28.45,0,0
28.5,0,0
28.55,0,0
28.6,0,0
28.65,0,0
28.7,0,0
28.75,0,0
28.8,0,0
28.85,0,0
28.9,0,0
28.95,0,0
29,0,0
29.05,0,0
29.1,0,0
29.15,0,0
29.2,0,0
29.25,0,0
29.3,0,0
29.35,0,0
29.4,0,0
29.45,0,0
29.5,0,0
29.55,0,0
29.6,0,0
29.65,0,0
29.7,0,0
29.75,0,0
29.8,0,0
29.85,0,0
29.9,0,0
29.95,0,0
30,0,0
30.05,0,0
30.1,0,0
30.15,0,0
30.2,0,0
30.25,0,0
30.3,0,0
30.35,0,0
30.4,0,0
30.45,0,0
30.5,0,0
30.55,0,0
30.6,0,0
30.65,0,0
30.7,0,0
30.75,0,0
30.8,0,0
30.85,0,0
30.9,0,0
30.95,0,0
31,0,0
31.05,0,0
31.1,0,0
31.15,0,0
31.2,0,0
31.25,0,0
31.3,0,0
31.35,0,0
31.4,0,0
31.45,0,0
31.5,0,0
31.55,0,0
31.6,0,0
31.65,0,0
31.7,0,0
31.75,0,0
31.8,0,0
31.85,0,0
31.9,0,0
31.95,0,0
32,0,0
32.05,0,0
32.1,0,0
32.15,0,0
32.2,0,0
32.25,0,0
32.3,0,0
32.35,0,0
32.4,0,0
32.45,0,0
32.5,0,0
32.55,0,0
32.6,0,0
32.65,0,0
32.7,0,0
32.75,0,0
32.8,0,0
32.85,0,0
32.9,0,0
32.95,0,0
33,0,0
33.05,0,0
33.1,0,0
33.15,0,0
33.2,0,0
33.25,0,0
33.3,0,0
33.35,0,0
33.4,0,0
33.45,0,0
33.5,0,0
33.55,0,0
33.6,0,0
33.65,0,0
33.7,0,0
33.75,0,0
33.8,0,0
33.85,0,0
33.9,0,0
33.95,0,0
34,0,0
34.05,0,0
34.1,0,0
34.15,0,0
34.2,0,0
34.25,0,0
34.3,0,0
34.35,0,0
34.4,0,0
34.45,0,0
34.5,0,0
34.55,0,0
34.6,0,0
34.65,0,0
34.7,0,0
34.75,0,0
34.8,0,0
34.85,0,0
34.9,0,0
34.95,0,0
35,0,0
35.05,0,0
35.1,0,0
35.15,0,0
35.2,0,0
35.25,0,0
35.3,0,0
35.35,0,0
35.4,0,0
35.45,0,0
35.5,0,0
35.55,0,0
35.6,0,0
35.65,0,0
35.7,0,0
35.75,0,0
35.8,0,0
35.85,0,0
35.9,0,0
35.95,0,0
36,0,0
36.05,0,0
36.1,0,0
36.15,0,0
36.2,0,0
36.25,0,0
36.3,0,0
36.35,0,0
36.4,0,0
36.45,0,0
36.5,0,0
36.55,0,0
36.6,0,0
36.65,0,0
36.7,0,0
36.75,0,0
36.8,0,0
36.85,0,0
36.9,0,0
36.95,0,0
37,0,0
37.05,0,0
37.1,0,0
37.15,0,0
37.2,0,0
37.25,0,0
37.3,0,0
37.35,0,0
37.4,0,0
37.45,0,0
37.5,0,0
37.55,0,0
37.6,0,0
37.65,0,0
37.7,0,0
37.75,0,0
37.8,0,0
37.85,0,0
37.9,0,0
37.95,0,0
38,0,0
38.05,0,0
38.1,0,0
38.15,0,0
38.2,0,0
38.25,0,0
38.3,0,0
38.35,0,0
38.4,0,0
38.45,0,0
38.5,0,0
38.55,0,0
38.6,0,0
38.65,0,0
38.7,0,0
38.75,0,0
38.8,0,0
38.85,0,0
38.9,0,0
38.95,0,0
39,0,0
39.05,0,0
39.1,0,0
39.15,0,0
39.2,0,0
39.25,0,0
39.3,0,0
39.35,0,0
39.4,0,0
39.45,0,0
39.5,0,0
39.55,0,0
39.6,0,0
39.65,0,0
39.7,0,0
39.75,0,0
39.8,0,0
39.85,0,0
39.9,0,0
39.95,0,0
40,0,0.000479771303253672
40.05,2.40E-05,0.00143929987313228
40.1,9.60E-05,0.00239878633377972
40.15,0.000215893157093916,0.00335820261440357
40.2,0.000383803919020487,0.00431752064727616
40.25,0.000599681292774879,0.00527671236896891
40.3,0.000863519359969978,0.00623574972154991
40.35,0.00117531088735157,0.00719460465384179
40.4,0.00153504732699794,0.00815324912259735
40.45,0.00194271881655261,0.0091116550937633
40.5,0.00239831417949588,0.0100697945436686
40.55,0.00290182092545033,0.0110276394602932
40.6,0.00345322525052483,0.0119851618443937
40.65,0.00405251203769064,0.0129423337108389
40.7,0.00469966485719842,0.0138991270896966
40.75,0.00539466596702609,0.0148555140275594
40.8,0.00613749631336757,0.0158114665886721
40.85,0.00692813553115323,0.0167669568561928
40.9,0.00776656194461012,0.0177219569333516
40.95,0.00865275256785414,0.0186764389446905
41,0.0095866831055218,0.0196303750372434
41.05,0.0105683279534357,0.0205837373817445
41.1,0.0115976601993062,0.0215364981738139
41.15,0.0126746516234706,0.022488629635122
41.2,0.0137992726996639,0.0234401040146505
41.25,0.0149714925958317,0.0243908935897894
41.3,0.0161912791749737,0.0253409706675799
41.35,0.0174585989960243,0.0262903075858421
41.4,0.0187734173147707,0.0272388767143914
41.45,0.020135698084804,0.0281866504561796
41.5,0.021545403958509,0.0291336012484654
41.55,0.0230024962880875,0.0300797015639646
41.6,0.0245069351266165,0.0310249239120274
41.65,0.026058679229146,0.0319692408397574
41.7,0.0276576860538267,0.0329126249331938
41.75,0.0293039117630793,0.0338550488184195
41.8,0.030997311224795,0.0347964851626947
41.85,0.032737838013571,0.0357369066756285
41.9,0.0345254444119869,0.0366762861102589
41.95,0.0363600814119098,0.037614596264198
42,0.0382416987158403,0.0385518099807059
42.05,0.0401702447382888,0.0394879001498849
42.1,0.0421456666071922,0.0404228397096643
42.15,0.044167910165362,0.0413566016470126
42.2,0.0462369199719697,0.0422891589989271
42.25,0.0483526393040661,0.0432204848535817
42.3,0.0505150101581371,0.0441505523513971
42.35,0.0527239732516931,0.0450793346860851
42.4,0.0549794680248958,0.0460068051057193
42.45,0.0572814326422157,0.0469329369138237
42.5,0.0596298039941305,0.0478577034703841
42.55,0.0620245176988536,0.0487810781929107
42.6,0.0644655081040984,0.0497030345574782
42.65,0.0669527082888803,0.0506235460997537
42.7,0.0694860500653498,0.0515425864159923
42.75,0.0720654639806622,0.0524601291641038
42.8,0.0746908793188825,0.0533761480646138
42.85,0.0773622241029224,0.0542906169016866
42.9,0.0800794250965158,0.0552035095241144
42.95,0.0828424078062242,0.0561147998462965
43,0.0856510964834814,0.0570244618492178
43.05,0.0885054141266686,0.0579324695814297
43.1,0.0914052824832252,0.0588387971599894
43.15,0.0943506220517962,0.059743418771419
43.2,0.0973413520844082,0.0606463086726907
43.25,0.100377390588688,0.0615474411920748
43.3,0.103458654330106,0.0624467907301562
43.35,0.106585058834259,0.0633443317607054
43.4,0.10975651838919,0.0642400388316078
43.45,0.112972946047732,0.065133886565763
43.5,0.116234253629897,0.066025849661947
43.55,0.11954035172529,0.0669159028957752
43.6,0.12289114969556,0.0678040211204901
43.65,0.12628655567689,0.0686901792678806
43.7,0.129726476582509,0.0695743523491258
43.75,0.133210818105248,0.0704565154556529
43.8,0.136739484720124,0.0713366437599647
43.85,0.140312379686959,0.0722147125164806
43.9,0.143929405053033,0.0730906970623563
43.95,0.147590461655768,0.0739645728182846
44,0.151295449125449,0.0748363152893206
44.05,0.155044265887971,0.0757059000656752
44.1,0.15883680916763,0.0765733028234667
44.15,0.162672974989937,0.0774384993255422
44.2,0.166552658184466,0.0783014654222158
44.25,0.170475752387744,0.079162177052022
44.3,0.174442150046162,0.080020610242478
44.35,0.178451742418923,0.0808767411108297
44.4,0.182504419581028,0.0817305458647499
44.45,0.186600070426285,0.0825820008030721
44.5,0.190738582670356,0.0834310823165098
44.55,0.19491984285384,0.0842777668883442
44.6,0.199143736345374,0.0851220310951242
44.65,0.203410147344787,0.0859638516073205
44.7,0.207718958886264,0.0868032051900103
44.75,0.212070052841561,0.087640068703568
44.8,0.216463309923239,0.0884744191042852
44.85,0.220898609687936,0.0893062334449644
44.9,0.225375830539669,0.0901354888756823
44.95,0.229894849733165,0.090962162644268
45,0.234455543377232,0.0917862320970072
45.05,0.23905778643815,0.0926076746791884
45.1,0.243701452743099,0.0934264679357602
45.15,0.248386414983623,0.0942425895118222
45.2,0.253112544719114,0.0950560171533146
45.25,0.257879712380339,0.0958667287074505
45.3,0.262687787272989,0.0966747021233736
45.35,0.26753663758126,0.0974799154526549
45.4,0.272426130371474,0.0982823468498374
45.45,0.277356131595715,0.0990819745729459
45.5,0.282326506095508,0.0998787769840145
45.55,0.287337117605528,0.100672732549603
45.6,0.292387828757326,0.101463819841265
45.65,0.297478501083108,0.102252017536047
45.7,0.302608995019517,0.103037304416962
45.75,0.307779169911472,0.103819659373479
45.8,0.312988884016018,0.104599061401913
45.85,0.318237994506209,0.105375489605967
45.9,0.323526357475031,0.106148923197081
45.95,0.328853827939339,0.106919341494918
46,0.334220259843842,0.107686723927761
46.05,0.339625506065098,0.108451050032911
46.1,0.34506941841555,0.109212299457131
46.15,0.350551847647592,0.109970451956967
46.2,0.356072643457657,0.110725487399208
46.25,0.361631654490338,0.111477385761187
46.3,0.367228728342542,0.112226127131196
46.35,0.37286371156766,0.112971691708804
46.4,0.378536449679781,0.113714059805251
46.45,0.384246787157923,0.114453211843717
46.5,0.389994567450301,0.115189128359694
46.55,0.395779632978615,0.115921790001294
46.6,0.401601825142369,0.116651177529571
46.65,0.407460984323226,0.117377271818787
46.7,0.413356949889377,0.118100053856737
46.75,0.419289560199946,0.118819504745023
46.8,0.425258652609427,0.119535605699323
46.85,0.431264063472134,0.12024833804965
46.9,0.437305628146697,0.120957683240635
46.95,0.443383181000566,0.121663622831747
47,0.44949655541456,0.122366138497563
47.05,0.455645583787433,0.12306521202798
47.1,0.461830097540465,0.123760825328415
47.15,0.468049927122088,0.124452960420098
47.2,0.47430490201253,0.125141599440215
47.25,0.480594850728497,0.125826724642096
47.3,0.486919600827867,0.126508318395491
47.35,0.49327897891442,0.127186363186649
47.4,0.499672810642595,0.127860841618581
47.45,0.506100920722264,0.128531736411192
47.5,0.512563132923542,0.129199030401412
47.55,0.519059270081619,0.129862706543432
47.6,0.525589154101611,0.13052274790877
47.65,0.532152605963451,0.131179137686444
47.7,0.538749445726789,0.131831859183113
47.75,0.545379492535931,0.132480895823184
47.8,0.552042564624795,0.133126231148948
47.85,0.558738479321894,0.133767848820647
47.9,0.565467053055344,0.134405732616671
47.95,0.572228101357897,0.135039866433517
48,0.579021438871998,0.135670234286028
48.05,0.585846879354869,0.136296820307367
48.1,0.592704235683609,0.136919608749134
48.15,0.599593319860333,0.137538583981455
48.2,0.606513943017316,0.138153730493009
48.25,0.613465915422179,0.138765032891112
48.3,0.620449046483087,0.139372475901758
48.35,0.627463144753974,0.139976044369684
48.4,0.634508017939794,0.140575723258364
48.45,0.641583472901788,0.141171497650099
48.5,0.648689315662784,0.141763352746006
48.55,0.655825351412517,0.142351273866063
48.6,0.662991384512957,0.142935246449101
48.65,0.670187218503691,0.143515256052862
48.7,0.677412656107292,0.144091288353935
48.75,0.684667499234739,0.144663329147827
48.8,0.691951548990845,0.145231364348913
48.85,0.699264605679703,0.145795379990438
48.9,0.706606468810173,0.14635536222452
48.95,0.713976937101366,0.146911297322106
49,0.721375808488172,0.147463171672951
49.05,0.728802880126795,0.148010971785613
49.1,0.736257948400312,0.148554684287386
49.15,0.743740808924263,0.149094295924279
49.2,0.751251256552245,0.149629793560989
49.25,0.758789085381543,0.15016116418081
49.3,0.766354088758772,0.150688394885629
49.35,0.773946059285542,0.151211472895852
49.4,0.781564788824149,0.151730385550327
49.45,0.78921006850327,0.152245120306302
49.5,0.796881688723703,0.152755664739371
49.55,0.804579439164104,0.15326200654336
49.6,0.812303108786756,0.153764133530303
49.65,0.820052485843356,0.154262033630313
49.7,0.827827357880815,0.154755694891545
49.75,0.83562751174709,0.15524510548009
49.8,0.843452733597023,0.155730253679893
49.85,0.851302808898202,0.156211127892656
49.9,0.859177522436851,0.156687716637735
49.95,0.867076658323717,0.157160008552085
50,0.875,0.157627992390106
50.05,0.882947330243288,0.158091657023577
50.1,0.890918431173504,0.158550991441528
50.15,0.898913084258892,0.159005984750175
50.2,0.906931070321999,0.159456626172734
50.25,0.914972169545685,0.159902905049392
50.3,0.923036161479156,0.160344810837125
50.35,0.931122825043997,0.160782333109635
50.4,0.939231938540243,0.161215461557184
50.45,0.947363279652449,0.161644185986516
50.5,0.955516625455793,0.162068496320696
50.55,0.963691752422182,0.162488382599021
50.6,0.971888436426377,0.162903834976865
50.65,0.980106452752149,0.163314843725553
50.7,0.988345576098427,0.16372139923226
50.75,0.996605580585483,0.164123491999859
50.8,1.00488623976112,0.164521112646784
50.85,1.01318732660689,0.164914251906896
50.9,1.0215086135443,0.165302900629394
50.95,1.02984987244106,0.165687049778609
51,1.03821087461735,0.166066690433905
51.05,1.04659139085207,0.166441813789542
51.1,1.05499119138913,0.166812411154563
51.15,1.06341004594377,0.167178473952575
51.2,1.07184772370882,0.167539993721704
51.25,1.08030399336109,0.167896962114414
51.3,1.08877862306768,0.168249370897324
51.35,1.09727138049233,0.16859721195117
51.4,1.10578203280181,0.168940477270537
51.45,1.11431034667229,0.169279158963854
51.5,1.12285608829572,0.169613249253133
51.55,1.1314190233863,0.169942740473902
51.6,1.13999891718682,0.170267625075036
51.65,1.14859553447517,0.170587895618623
51.7,1.15720863957074,0.170903544779823
51.75,1.1658379963409,0.17121456534672
51.8,1.17448336820748,0.171520950220181
51.85,1.18314451815324,0.171822692413753
51.9,1.19182120872838,0.172119785053477
51.95,1.20051320205704,0.172412221377734
52,1.20922025984384,0.172699994737195
52.05,1.21794214338039,0.172983098594606
52.1,1.22667861355185,0.173261526524679
52.15,1.23542943084347,0.173535272213925
52.2,1.24419435534718,0.173804329460591
52.25,1.25297314676814,0.174068692174451
52.3,1.26176556443135,0.174328354376705
52.35,1.27057136728824,0.174583310199869
52.4,1.27939031392329,0.174833553887617
52.45,1.2882221625606,0.175079079794634
52.5,1.29706667107059,0.175319882386547
52.55,1.30592359697659,0.175555956239743
52.6,1.3147926974615,0.17578729604127
52.65,1.32367372937446,0.176013896588732
52.7,1.33256644923748,0.176235752790101
52.75,1.34147061325217,0.176452859663677
52.8,1.35038597730635,0.17666521233795
52.85,1.35931229698084,0.176872806051421
52.9,1.36824932755605,0.177075636152546
52.95,1.37719682401879,0.177273698099649
53,1.38615454106892,0.177466987460739
53.05,1.3951222331261,0.177655499913436
53.1,1.40409965433653,0.177839231244881
53.15,1.41308655857966,0.178018177351603
53.2,1.42208269947498,0.178192334239422
53.25,1.43108783038874,0.178361698023366
53.3,1.44010170444073,0.178526264927536
53.35,1.44912407451103,0.178686031285065
53.4,1.45815469324682,0.178840993537985
53.45,1.46719331306912,0.178991148237092
53.5,1.4762396861796,0.179136492041988
53.55,1.48529356456737,0.179277021720852
53.6,1.49435470001578,0.179412734150448
53.65,1.50342284410923,0.179543626315976
53.7,1.51249774823997,0.179669695311077
53.75,1.52157916361491,0.179790938337667
53.8,1.53066684126247,0.179907352705907
53.85,1.53976053203937,0.180018935834142
53.9,1.54885998663748,0.18012568524881
53.95,1.55796495559067,0.180227598584367
54,1.56707518928161,0.180324673583262
54.05,1.57619043794863,0.180416908095812
54.1,1.5853104516926,0.180504300080231
54.15,1.59443498048373,0.180586847602498
54.2,1.60356377416845,0.18066454883631
54.25,1.61269658247627,0.180737402063105
54.3,1.62183315502665,0.180805405671934
54.35,1.63097324133582,0.180868558159442
54.4,1.6401165908237,0.180926858129836
54.45,1.64926295282076,0.180980304294851
54.5,1.65841207657485,0.181028895473686
54.55,1.66756371125813,0.181072630593006
54.6,1.6767176059739,0.181111508686884
54.65,1.68587350976353,0.181145528896798
54.7,1.69503117161328,0.18117469047158
54.75,1.70419034046122,0.18119899276742
54.8,1.71335076520413,0.181218435247831
54.85,1.72251219470431,0.181233017483639
54.9,1.73167437779657,0.181242739153004
54.95,1.74083706329502,0.181247600041315
55,1.75,0.181247600041312
55.05,1.75916293670498,0.181242739152999
55.1,1.76832562220343,0.181233017483648
55.15,1.77748780529569,0.181218435247826
55.2,1.78664923479588,0.181198992767415
55.25,1.79580965953878,0.181174690471576
55.3,1.80496882838673,0.181145528896807
55.35,1.81412649023647,0.181111508686884
55.4,1.8232823940261,0.181072630593006
55.45,1.83243628874188,0.181028895473686
55.5,1.84158792342515,0.180980304294851
55.55,1.85073704717924,0.180926858129836
55.6,1.8598834091763,0.180868558159438
55.65,1.86902675866419,0.180805405671938
55.7,1.87816684497336,0.180737402063109
55.75,1.88730341752373,0.180664548836306
55.8,1.89643622583155,0.180586847602494
55.85,1.90556501951627,0.180504300080236
55.9,1.9146895483074,0.180416908095812
55.95,1.92380956205137,0.180324673583257
56,1.93292481071839,0.180227598584368
56.05,1.94203504440933,0.180125685248814
56.1,1.95114001336252,0.180018935834146
56.15,1.96023946796063,0.179907352705903
56.2,1.96933315873753,0.179790938337662
56.25,1.97842083638509,0.179669695311082
56.3,1.98750225176003,0.179543626315981
56.35,1.99657715589077,0.179412734150435
56.4,2.00564529998422,0.179277021720865
56.45,2.01470643543263,0.179136492041987
56.5,2.0237603138204,0.178991148237093
56.55,2.03280668693088,0.178840993537968
56.6,2.04184530675318,0.178686031285078
56.65,2.05087592548897,0.17852626492754
56.7,2.05989829555927,0.178361698023361
56.75,2.06891216961126,0.178192334239414
56.8,2.07791730052502,0.178018177351615
56.85,2.08691344142034,0.177839231244872
56.9,2.09590034566347,0.177655499913436
56.95,2.1048777668739,0.177466987460738
57,2.11384545893108,0.177273698099659
57.05,2.12280317598121,0.177075636152546
57.1,2.13175067244395,0.176872806051412
57.15,2.14068770301917,0.17666521233795
57.2,2.14961402269365,0.176452859663684
57.25,2.15852938674783,0.176235752790103
57.3,2.16743355076252,0.176013896588719
57.35,2.17632627062554,0.175787296041283
57.4,2.1852073025385,0.175555956239734
57.45,2.19407640302341,0.175319882386546
57.5,2.20293332892941,0.175079079794631
57.55,2.2117778374394,0.174833553887621
57.6,2.22060968607672,0.174583310199873
57.65,2.22942863271176,0.174328354376709
57.7,2.23823443556865,0.174068692174441
57.75,2.24702685323186,0.173804329460593
57.8,2.25580564465283,0.173535272213929
57.85,2.26457056915653,0.17326152652467
57.9,2.27332138644815,0.172983098594611
57.95,2.28205785661961,0.172699994737202
58,2.29077974015616,0.172412221377732
58.05,2.29948679794296,0.172119785053464
58.1,2.30817879127162,0.171822692413761
58.15,2.31685548184676,0.171520950220181
58.2,2.32551663179252,0.171214565346718
58.25,2.3341620036591,0.170903544779821
58.3,2.34279136042926,0.170587895618627
58.35,2.35140446552483,0.170267625075036
58.4,2.36000108281318,0.169942740473906
58.45,2.3685809766137,0.169613249253126
58.5,2.37714391170428,0.169279158963865
58.55,2.38568965332771,0.168940477270537
58.6,2.39421796719819,0.168597211951157
58.65,2.40272861950767,0.168249370897328
58.7,2.41122137693232,0.167896962114421
58.75,2.41969600663891,0.167539993721707
58.8,2.42815227629118,0.167178473952575
58.85,2.43658995405623,0.166812411154554
